MESH2_ID,図名・漢字,図名・よみ,号数
644364.000,足寄,あしょろ,帯広5号-4
644365.000,奥仙美里,おくせんびり,帯広5号-2
644366.000,ウコタキヌプリ,うこたきぬぷり,帯広1号-4
644367.000,右股,みぎまた,帯広1号-2
644460.000,布伏内,ふぶしない,釧路13号-4
644461.000,徹別,てしべつ,釧路13号-2
644462.000,鶴居,つるい,釧路9号-4
644463.000,下久著呂,しもくちょろ,釧路9号-2
644464.000,五十石,ごじっこく,釧路5号-4
644465.000,中チャンベツ,なかちゃんべつ,釧路5号-2
644466.000,別寒辺牛川中流,べかんべうしがわちゅうりゅ,釧路1号-4
644467.000,茶内原野,ちゃないげんや,釧路1号-2
644560.000,東円朱別,ひがしえんしゅべつ,根室13号-4
644561.000,姉別,あねべつ,根室13号-2
644562.000,厚床,あっとこ,根室9号-4
644563.000,別当賀,べっとうが,根室9号-2
644564.000,落石,おちいし,根室5号-4
644565.000,,,
644052.000,,,
644053.000,神恵内,かもえない,岩内10号-1
644054.000,稲倉石,いなくらいし,岩内6号-3
644055.000,然別,しかりべつ,岩内6号-1
644056.000,仁木,にき,岩内2号-3
644057.000,於古発山,おこはちやま,岩内2号-1
644150.000,張碓,はりうす,札幌14号-3
644151.000,銭函,ぜにばこ,札幌14号-1
644152.000,札幌北部,さっぽろほくぶ,札幌10号-3
644153.000,札幌東北部,さっぽろとうほくぶ,札幌10号-1
644154.000,江別,えべつ,札幌6号-3
644155.000,栗沢,くりさわ,札幌6号-1
644156.000,上志文,かみしぶん,札幌2号-3
644157.000,美流渡,みると,札幌2号-1
644250.000,栄町,さかえまち,夕張岳14号-3
644251.000,滝ﾉ沢岳,たきのさわだけ,夕張岳14号-1
644252.000,夕張岳,ゆうばりだけ,夕張岳10号-3
644253.000,石狩金山,いしかりかなやま,夕張岳10号-1
644254.000,幾寅,いくとら,夕張岳6号-3
644255.000,落合,おちあい,夕張岳6号-1
644256.000,狩勝峠,かりかちとうげ,夕張岳2号-3
644257.000,鹿追,しかおい,夕張岳2号-1
644350.000,瓜幕,うりまく,帯広14号-3
644351.000,中士幌,なかしほろ,帯広14号-1
644352.000,士幌,しほろ,帯広10号-3
644353.000,押帯,おしょっぷ,帯広10号-1
644354.000,本別,ほんべつ,帯広6号-3
644355.000,栄穂,えいほ,帯広6号-1
644356.000,ピラウンナイ川,ぴらうんないがわ,帯広2号-3
644357.000,上茶路,かみちゃろ,帯広2号-1
644450.000,上庶路,かみしょろ,釧路14号-3
644451.000,阿寒,あかん,釧路14号-1
644452.000,下幌呂,しもほろろ,釧路10号-3
644453.000,細岡,ほそおか,釧路10号-1
644454.000,塘路湖,とうろこ,釧路6号-3
644455.000,片無去,かたむさり,釧路6号-1
644456.000,釧路太田,くしろおおた,釧路2号-3
644457.000,糸魚沢,いといざわ,釧路2号-1
644550.000,茶内,ちゃない,根室14号-3
644551.000,奔幌戸,ぽんぽろと,根室14号-1
644552.000,,,
644553.000,,,
644554.000,落石岬,おちいしみさき,根室6号-3
644555.000,,,
644042.000,,,
644043.000,,,
644044.000,茅沼,かやぬま,岩内6号-4
644045.000,銀山,ぎんざん,岩内6号-2
644046.000,赤井川,あかいがわ,岩内2号-4
644047.000,阿女鱒岳,あめますだけ,岩内2号-2
644140.000,余市岳,よいちだけ,札幌14号-4
644141.000,手稲山,ていねやま,札幌14号-2
644142.000,札幌,さっぽろ,札幌10号-4
644143.000,札幌東部,さっぽろとうぶ,札幌10号-2
644144.000,野幌,のっぽろ,札幌6号-4
644145.000,長沼,ながぬま,札幌6号-2
644146.000,栗山,くりやま,札幌2号-4
644147.000,夕張,ゆうばり,札幌2号-2
644240.000,シューパロ湖,しゅうぱろこ,夕張岳14号-4
644241.000,白金,しろがね,夕張岳14号-2
644242.000,屏風山,びょうぶやま,夕張岳10号-4
644243.000,占冠,しむかっぷ,夕張岳10号-2
644244.000,下トマム,しもとまむ,夕張岳6号-4
644245.000,上トマム,かみとまむ,夕張岳6号-2
644246.000,新得,しんとく,夕張岳2号-4
644247.000,十勝清水,とかちしみず,夕張岳2号-2
644340.000,上然別,かみしかりべつ,帯広14号-4
644341.000,駒場,こまば,帯広14号-2
644342.000,東音更,ひがしおとふけ,帯広10号-4
644343.000,十勝高島,とかちたかしま,帯広10号-2
644344.000,宝生,ほうせい,帯広6号-4
644345.000,川流布,かわるっぷ,帯広6号-2
644346.000,ヌプキベツ,ぬぷきべつ,帯広2号-4
644347.000,縫別,ぬいべつ,帯広2号-2
644440.000,中庶路,なかしょろ,釧路14号-4
644441.000,山花,やまはな,釧路14号-2
644442.000,大楽毛,おたのしけ,釧路10号-4
644443.000,遠矢,とおや,釧路10号-2
644444.000,上尾幌,かみおぼろ,釧路6号-4
644445.000,尾幌,おぼろ,釧路6号-2
644446.000,厚岸,あっけし,釧路2号-4
644447.000,厚岸湖,あっけしこ,釧路2号-2
644540.000,琵琶瀬,びわせ,根室14号-4
644541.000,霧多布,きりたっぷ,根室14号-2
644032.000,,,
644033.000,雷電岬,らいでんみさき,岩内11号-1
644034.000,岩内,いわない,岩内7号-3
644035.000,小沢,こざわ,岩内7号-1
644036.000,瑞穂,みずほ,岩内3号-3
644037.000,本倶登山,ぽんくとさん,岩内3号-1
644130.000,無意根山,むいねやま,札幌15号-3
644131.000,定山溪,じょうざんけい,札幌15号-1
644132.000,石山,いしやま,札幌11号-3
644133.000,清田,きよた,札幌11号-1
644134.000,石狩広島,いしかりひろしま,札幌7号-3
644135.000,南長沼,みなみながぬま,札幌7号-1
644136.000,三川,みかわ,札幌3号-3
644137.000,雨霧山,あまぎりやま,札幌3号-1
644230.000,紅葉山,もみじやま,夕張岳15号-3
644231.000,長和,おさわ,夕張岳15号-1
644232.000,ニニウ,ににう,夕張岳11号-3
644233.000,占冠中央,しむかっぷちゅうおう,夕張岳11号-1
644234.000,双珠別湖,そうしゅべっこ,夕張岳7号-3
644235.000,沙流岳,さるだけ,夕張岳7号-1
644236.000,十勝石山,とかちいしやま,夕張岳3号-3
644237.000,御影,みかげ,夕張岳3号-1
644330.000,祥栄,しょうえい,帯広15号-3
644331.000,帯広北部,おびひろほくぶ,帯広15号-1
644332.000,十勝川温泉,とかちがわおんせん,帯広11号-3
644333.000,十勝池田,とかちいけだ,帯広11号-1
644334.000,東台,とうだい,帯広7号-3
644335.000,活平,かつひら,帯広7号-1
644336.000,霧里,むり,帯広3号-3
644337.000,河原,かわはら,帯広3号-1
644430.000,白糠,しらぬか,釧路15号-3
644431.000,庶路,しょろ,釧路15号-1
644432.000,釧路港,くしろこう,釧路11号-3
644433.000,釧路,くしろ,釧路11号-1
644434.000,昆布森,こんぶもり,釧路7号-3
644435.000,仙鳳趾,せんぽうじ,釧路7号-1
644436.000,尻羽岬,しりはみさき,釧路3号-3
644437.000,床潭,とこたん,釧路3号-1
644530.000,,,
644531.000,,,
644022.000,島古丹,しまこたん,岩内11号-4
644023.000,雷電山,らいでんやま,岩内11号-2
644024.000,チセヌプリ,ちせぬぷり,岩内7号-4
644025.000,ニセコアンヌプ,にせこあんぬぷり,岩内7号-2
644026.000,倶知安,くっちゃん,岩内3号-4
644027.000,京極,きょうごく,岩内3号-2
644120.000,中山峠,なかやまとうげ,札幌15号-4
644121.000,札幌岳,さっぽろだけ,札幌15号-2
644122.000,空沼岳,そらぬまだけ,札幌11号-4
644123.000,島松山,しままつやま,札幌11号-2
644124.000,恵庭,えにわ,札幌7号-4
644125.000,長都,おさつ,札幌7号-2
644126.000,追分,おいわけ,札幌3号-4
644127.000,川端,かわばた,札幌3号-2
644220.000,十三里,とみさと,夕張岳15号-4
644221.000,稲里,いなさと,夕張岳15号-2
644222.000,胆振福山,いぶりふくやま,夕張岳11号-4
644223.000,日高,ひだか,夕張岳11号-2
644224.000,千栄,ちさか,夕張岳7号-4
644225.000,ペンケヌーシ岳,ぺんけぬーしだけ,夕張岳7号-2
644226.000,芽室岳,めむろだけ,夕張岳3号-4
644227.000,渋山,しぶさん,夕張岳3号-2
644320.000,芽室,めむろ,帯広15号-4
644321.000,帯広南部,おびひろなんぶ,帯広15号-2
644322.000,幕別,まくべつ,帯広11号-4
644323.000,川合,かわあい,帯広11号-2
644324.000,十弗,とおふつ,帯広7号-4
644325.000,常室,つねむろ,帯広7号-2
644326.000,直別,ちょくべつ,帯広3号-4
644327.000,音別,おんべつ,帯広3号-2
644420.000,,,
644421.000,,,
644422.000,,,
644423.000,,,
644424.000,,,
644425.000,,,
644426.000,,,
644427.000,,,
643916.000,,,
643917.000,,,
644010.000,,,
644011.000,寿都,すっつ,岩内16号-1
644012.000,歌棄,うたすつ,岩内12号-3
644013.000,目名,めな,岩内12号-1
644014.000,蘭越,らんこし,岩内8号-3
644015.000,ニセコ,にせこ,岩内8号-1
644016.000,羊蹄山,ようていざん,岩内4号-3
644017.000,喜茂別,きもべつ,岩内4号-1
644110.000,栄,さかえ,札幌16号-3
644111.000,漁岳,いざりだけ,札幌16号-1
644112.000,恵庭岳,えにわだけ,札幌12号-3
644113.000,支笏湖温泉,しこつこおんせん,札幌12号-1
644114.000,胆振蘭越,いぶりらんこし,札幌8号-3
644115.000,千歳,ちとせ,札幌8号-1
644116.000,早来,はやきた,札幌4号-3
644117.000,幌内,ほろない,札幌4号-1
644210.000,上幌内,かみほろない,夕張岳16号-3
644211.000,穂別,ほべつ,夕張岳16号-1
644212.000,仁世宇,にせう,夕張岳12号-3
644213.000,三岩,みついわ,夕張岳12号-1
644214.000,二岐岳,ふたまただけ,夕張岳8号-3
644215.000,ピパイロ岳,ぴぱいろだけ,夕張岳8号-1
644216.000,妙敷山,おしきやま,夕張岳4号-3
644217.000,上美生,かみびせい,夕張岳4号-1
644310.000,上帯広,かみおびひろ,帯広16号-3
644311.000,大正,たいしょう,帯広16号-1
644312.000,糠内,ぬかない,帯広12号-3
644313.000,農野牛,のやうし,帯広12号-1
644314.000,茂岩,もいわ,帯広8号-3
644315.000,浦幌,うらほろ,帯広8号-1
644316.000,厚内,あつない,帯広4号-3
644317.000,,,
643906.000,,,
643907.000,原歌,はらうた,久遠1号北-2
644000.000,永豊,ながとよ,岩内16号-4
644001.000,本目,ほんめ,岩内16号-2
644002.000,熱郛,ねっぷ,岩内12号-4
644003.000,白井川,しろいがわ,岩内12号-2
644004.000,後志立川,しりべしたちかわ,岩内8号-4
644005.000,昆布岳,こんぶだけ,岩内8号-2
644006.000,三ﾉ原,さんのはら,岩内4号-4
644007.000,留寿都,るすつ,岩内4号-2
644100.000,双葉,ふたば,札幌16号-4
644101.000,白老岳,しらおいだけ,札幌16号-2
644102.000,風不死岳,ふっぷしだけ,札幌12号-4
644103.000,樽前山,たるまえさん,札幌12号-2
644104.000,胆振高丘,いぶりたかおか,札幌8号-4
644105.000,ウトナイ湖,うとないこ,札幌8号-2
644106.000,遠浅,とあさ,札幌4号-4
644107.000,厚真,あつま,札幌4号-2
644200.000,胆振豊田,いぶりとよた,夕張岳16号-4
644201.000,荷負,におい,夕張岳16号-2
644202.000,振内,ふれない,夕張岳12号-4
644203.000,豊糠,とよぬか,夕張岳12号-2
644204.000,ヌカンライ岳,ぬかんらいだけ,夕張岳8号-4
644205.000,幌尻岳,ぽろしりだけ,夕張岳8号-2
644206.000,札内岳,さつないだけ,夕張岳4号-4
644207.000,拓成,たくせい,夕張岳4号-2
644300.000,十勝清川,とかちきよかわ,帯広16号-4
644301.000,中札内,なかさつない,帯広16号-2
644302.000,駒畠,こまはた,帯広12号-4
644303.000,二宮,にのみや,帯広12号-2
644304.000,旅来,たびこらい,帯広8号-4
644305.000,十勝大津,とかちおおつ,帯広8号-2
644306.000,,,
644307.000,,,
633976.000,須築,すっき,久遠1号-3
633977.000,狩場山,かりばやま,久遠1号-1
634070.000,賀老,がろう,室蘭13号-3
634071.000,大平山,おおびらやま,室蘭13号-1
634072.000,黒松内,くろまつない,室蘭9号-3
634073.000,静狩,しずかり,室蘭9号-1
634074.000,礼文華峠,れぶんげとうげ,室蘭5号-3
634075.000,豊浦,とようら,室蘭5号-1
634076.000,洞爺,とうや,室蘭1号-3
634077.000,仲洞爺,なかとうや,室蘭1号-1
634170.000,蟠溪,ばんけい,苫小牧13号-3
634171.000,徳舜瞥山,とくしゅんべつやま,苫小牧13号-1
634172.000,森野,もりの,苫小牧9号-3
634173.000,錦岡,にしきおか,苫小牧9号-1
634174.000,苫小牧,とまこまい,苫小牧5号-3
634175.000,勇払,ゆうふつ,苫小牧5号-1
634176.000,上厚真,かみあつま,苫小牧1号-3
634177.000,軽舞,かるまい,苫小牧1号-1
634270.000,旭岡,あさひおか,浦河13号-3
634271.000,平取,びらとり,浦河13号-1
634272.000,日高旭,ひだかあさひ,浦河9号-3
634273.000,貫気別山,ぬきべつやま,浦河9号-1
634274.000,新冠湖,にいかっぷこ,浦河5号-3
634275.000,イドンナップ岳,いどんなっぷだけ,浦河5号-1
634276.000,札内川上流,さつないがわじょうりゅう,浦河1号-3
634277.000,岩内川上流,いわないがわじょうりゅう,浦河1号-1
634370.000,上札内,かみさつない,広尾13号-3
634371.000,更別,さらべつ,広尾13号-1
634372.000,上更別,かみさらべつ,広尾9号-3
634373.000,生花,せいか,広尾9号-1
634374.000,湧洞沼,ゆうどうぬま,広尾5号-3
634375.000,,,
633966.000,,,
633967.000,カスベ岳,かすべだけ,久遠1号-2
634060.000,メップ岳,めっぷだけ,室蘭13号-4
634061.000,二股温泉,ふたまたおんせん,室蘭13号-2
634062.000,渡島双葉,おしまふたば,室蘭9号-4
634063.000,長万部,おしゃまんべ,室蘭9号-2
634064.000,礼文華,れぶんげ,室蘭5号-4
634065.000,,,
634066.000,虻田,あぶた,室蘭1号-4
634067.000,壮瞥,そうべつ,室蘭1号-2
634160.000,カルルス温泉,かるるすおんせん,苫小牧13号-4
634161.000,飛生,とびう,苫小牧13号-2
634162.000,白老,しらおい,苫小牧9号-4
634163.000,社台,しゃだい,苫小牧9号-2
634164.000,,,
634165.000,,,
634166.000,,,
634167.000,鵡川,むかわ,苫小牧1号-2
634260.000,富川,とみかわ,浦河13号-4
634261.000,庫富,くらとみ,浦河13号-2
634262.000,新和,しんわ,浦河9号-4
634263.000,太陽,たいよう,浦河9号-2
634264.000,岩清水,いわしみず,浦河5号-4
634265.000,日高大山,ひだかおおやま,浦河5号-2
634266.000,ヤオロマップ岳,やおろまっぷだけ,浦河1号-4
634267.000,ポンヤオロマッ,ぽんやおろまっぷだけ,浦河1号-2
634360.000,拓進,たくしん,広尾13号-4
634361.000,尾田,おだ,広尾13号-2
634362.000,忠類,ちゅうるい,広尾9号-4
634363.000,晩成,ばんせい,広尾9号-2
634364.000,湧洞沼南部,ゆうどうぬまなんぶ,広尾5号-4
634365.000,,,
633956.000,,,
633957.000,瀬棚,せたな,久遠2号-1
634050.000,今金,いまかね,室蘭14号-3
634051.000,美利河,ぴりか,室蘭14号-1
634052.000,国縫,くんぬい,室蘭10号-3
634053.000,,,
634056.000,伊達,だて,室蘭2号-3
634057.000,稀府,まれっぷ,室蘭2号-1
634150.000,鷲別岳,わしべつだけ,苫小牧14号-3
634151.000,登別温泉,のぼりべつおんせん,苫小牧14号-1
634152.000,,,
634156.000,,,
634157.000,,,
634250.000,門別,もんべつ,浦河14号-3
634251.000,厚賀,あつが,浦河14号-1
634252.000,共栄,きょうえい,浦河10号-3
634253.000,明和,めいわ,浦河10号-1
634254.000,農屋,のや,浦河6号-3
634255.000,セタウシ山,せたうしやま,浦河6号-1
634256.000,ピリガイ山,ぴりがいさん,浦河2号-3
634257.000,神威岳,かむいだけ,浦河2号-1
634350.000,ヌビナイ川上流,ぬびないがわじょうりゅう,広尾14号-3
634351.000,開進,かいしん,広尾14号-1
634352.000,大樹,たいき,広尾10号-3
634353.000,浜大樹,はまたいき,広尾10号-1
633946.000,太櫓,ふとろ,久遠2号-4
633947.000,北檜山,きたひやま,久遠2号-2
634040.000,八束,やつか,室蘭14号-4
634041.000,ルコツ岳,るこつだけ,室蘭14号-2
634042.000,黒岩,くろいわ,室蘭10号-4
634043.000,,,
634046.000,,,
634047.000,本輪西,もとわにし,室蘭2号-2
634140.000,室蘭東北部,むろらんとうほくぶ,苫小牧14号-4
634141.000,,,
634142.000,,,
634240.000,,,
634241.000,,,
634242.000,静内,しずない,浦河10号-4
634243.000,御園,みその,浦河10号-2
634244.000,ペラリ山,ぺらりやま,浦河6号-4
634245.000,美河,みかわ,浦河6号-2
634246.000,元浦川上流,もとうらがわじょうりゅう,浦河2号-4
634247.000,ピリカヌプリ,ぴりかぬぷり,浦河2号-2
634340.000,トヨニ岳,とよにだけ,広尾14号-4
634341.000,中豊似,なかとよに,広尾14号-2
634342.000,豊似,とよに,広尾10号-2
634343.000,,,
633933.000,,,
633934.000,,,
633936.000,後志太田,しりべしおおた,久遠3号-3
633937.000,左股,ひだりまた,久遠3号-1
634030.000,後志日進,しりべしにっしん,室蘭15号-3
634031.000,上八雲,かみやくも,室蘭15号-1
634032.000,八雲,やくも,室蘭11号-3
634033.000,,,
634037.000,室蘭,むろらん,室蘭3号-1
634130.000,,,
634232.000,,,
634233.000,東静内,ひがししずない,浦河11号-1
634234.000,三石,みついし,浦河7号-3
634235.000,歌笛,うたふえ,浦河7号-1
